Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,57.20000076293945,57.900001525878906,56.790000915527344,56.869998931884766,52.721221923828125,5231900
2022-01-04,57.25,58.70000076293945,57.099998474121094,58.40999984741211,54.14887619018555,9068000
2022-01-05,58.790000915527344,59.59000015258789,58.314998626708984,58.349998474121094,54.09325408935547,6706300
2022-01-06,58.4900016784668,58.86000061035156,57.2400016784668,58.2400016784668,53.99127960205078,5820800
2022-01-07,58.630001068115234,59.51499938964844,58.43000030517578,59.099998474121094,54.788536071777344,4633100
2022-01-10,58.84000015258789,59.29999923706055,57.98500061035156,58.400001525878906,54.13960647583008,5544300
2022-01-11,59.04999923706055,59.470001220703125,58.40999984741211,59.18000030517578,54.862701416015625,5720400
2022-01-12,59.51499938964844,60.13999938964844,58.88999938964844,59.2599983215332,54.936866760253906,3742400
2022-01-13,59.29999923706055,60.22700119018555,59.207000732421875,59.939998626708984,55.567256927490234,4482600
2022-01-14,59.709999084472656,60.83000183105469,59.290000915527344,60.7400016784668,56.308902740478516,6795300
2022-01-18,60.7599983215332,61.14899826049805,59.56999969482422,60.20000076293945,55.80828857421875,4796900
2022-01-19,60.7599983215332,60.91999816894531,59.38999938964844,59.84000015258789,55.474552154541016,4351100
2022-01-20,59.900001525878906,60.04999923706055,57.77000045776367,57.810001373291016,53.5926513671875,5765700
2022-01-21,57.68000030517578,57.77000045776367,56.540000915527344,56.720001220703125,52.582157135009766,6189500
2022-01-24,55.70000076293945,56.81999969482422,54.599998474121094,56.619998931884766,52.48945999145508,8872700
2022-01-25,55.88999938964844,57.459999084472656,54.638999938964844,57.18000030517578,53.00861358642578,5644100
2022-01-26,57.43000030517578,58.25,56.650001525878906,57.220001220703125,53.045692443847656,6126000
2022-01-27,58.7400016784668,61.290000915527344,58.7400016784668,60.18000030517578,55.78975296020508,11664200
2022-01-28,60.709999084472656,61.099998474121094,59.06999969482422,60.040000915527344,55.65996551513672,6971900
2022-01-31,59.5,60.04999923706055,58.279998779296875,59.72999954223633,55.372581481933594,8056100
2022-02-01,59.79999923706055,61.9900016784668,59.70000076293945,61.810001373291016,57.300838470458984,6659400
2022-02-02,61.709999084472656,62.4900016784668,61.119998931884766,61.65999984741211,57.161781311035156,5463400
2022-02-03,61.5,62.44499969482422,61.154998779296875,61.209999084472656,56.74461364746094,5363800
2022-02-04,61.20000076293945,61.720001220703125,60.540000915527344,60.599998474121094,56.17910385131836,4995100
2022-02-07,60.93000030517578,61.099998474121094,59.72999954223633,59.90999984741211,55.53944778442383,6214400
2022-02-08,60.380001068115234,61.16999816894531,60.380001068115234,61.09000015258789,56.63336181640625,5595500
2022-02-09,61.4900016784668,62.22999954223633,61.25,61.9900016784668,57.467708587646484,5515900
2022-02-10,61.88999938964844,62.459999084472656,60.709999084472656,60.95000076293945,56.503578186035156,6537200
2022-02-11,60.79999923706055,61.90999984741211,60.349998474121094,61.09000015258789,56.63336181640625,6042100
2022-02-14,61.099998474121094,61.369998931884766,60.125,60.83000183105469,56.392333984375,4472000
2022-02-15,60.81999969482422,62.0099983215332,60.709999084472656,61.86000061035156,57.34719467163086,4076800
2022-02-16,61.650001525878906,62.90999984741211,61.619998931884766,62.08000183105469,57.551143646240234,5613600
2022-02-17,61.36000061035156,62.10499954223633,60.625,61.16999816894531,56.70752716064453,3927800
2022-02-18,60.75,61.31999969482422,60.189998626708984,60.59000015258789,56.16984558105469,5078900
2022-02-22,60.91999816894531,61.040000915527344,59.939998626708984,60.29999923706055,55.900997161865234,5664000
2022-02-23,60.869998931884766,61.189998626708984,59.875,59.970001220703125,55.59506607055664,5155100
2022-02-24,58.88999938964844,58.970001220703125,57.52000045776367,58.720001220703125,54.43626022338867,8108500
2022-02-25,58.41999816894531,60.14500045776367,58.31999969482422,59.650001525878906,55.965579986572266,5445200
2022-02-28,58.31999969482422,59.18000030517578,58.0099983215332,58.959999084472656,55.31819534301758,6438200
2022-03-01,59.119998931884766,59.30500030517578,56.27000045776367,57.130001068115234,53.60123825073242,7668100
2022-03-02,57.54999923706055,59.790000915527344,57.5099983215332,59.20000076293945,55.54337692260742,6499800
2022-03-03,59.290000915527344,59.939998626708984,58.7400016784668,59.66999816894531,55.98434066772461,4514800
2022-03-04,58.400001525878906,58.875,57.83000183105469,58.83000183105469,55.196231842041016,5869500
2022-03-07,58.75,59.11000061035156,57.64500045776367,57.97999954223633,54.39873123168945,6987800
2022-03-08,58.11000061035156,59.220001220703125,57.619998931884766,57.84000015258789,54.26737594604492,6583400
2022-03-09,59.25,60.900001525878906,58.939998626708984,59.79999923706055,56.1063117980957,7484700
2022-03-10,59.2400016784668,61.040000915527344,59.22999954223633,60.630001068115234,56.88505172729492,5421000
2022-03-11,61.060001373291016,62.4900016784668,60.869998931884766,60.90999984741211,57.14775466918945,6140000
2022-03-14,61.369998931884766,62.029998779296875,59.77000045776367,60.279998779296875,56.556671142578125,5836200
2022-03-15,59.869998931884766,60.26499938964844,57.619998931884766,58.869998931884766,55.2337532043457,8354400
2022-03-16,59.15999984741211,60.150001525878906,58.720001220703125,59.63999938964844,55.95620346069336,6154800
2022-03-17,59.380001068115234,62.880001068115234,59.13999938964844,62.84000015258789,58.95854187011719,9420600
2022-03-18,62.22999954223633,63.43000030517578,61.80500030517578,62.38999938964844,58.53633499145508,9510800
2022-03-21,63.119998931884766,63.720001220703125,62.529998779296875,63.34000015258789,59.42765808105469,4836500
2022-03-22,64.0,64.52999877929688,63.2400016784668,63.54999923706055,59.62468338012695,5136700
2022-03-23,63.400001525878906,63.84000015258789,63.02000045776367,63.29999923706055,59.3901252746582,2936100
2022-03-24,63.7599983215332,64.19999694824219,63.40999984741211,64.08999633789062,60.13133239746094,3611400
2022-03-25,64.08999633789062,64.7300033569336,63.84000015258789,64.69999694824219,60.703651428222656,3962900
2022-03-28,64.30000305175781,64.55000305175781,63.040000915527344,64.11000061035156,60.15009689331055,3879300
2022-03-29,63.95000076293945,64.31999969482422,62.81999969482422,64.19000244140625,60.225154876708984,4225600
2022-03-30,64.4800033569336,64.94000244140625,64.02999877929688,64.26000213623047,60.29084014892578,3145900
2022-03-31,64.1500015258789,64.78500366210938,63.709999084472656,63.720001220703125,59.78418731689453,4302100
2022-04-01,64.29000091552734,64.93000030517578,63.439998626708984,64.18000030517578,60.21577835083008,3317100
2022-04-04,64.51000213623047,64.51000213623047,63.31999969482422,64.01000213623047,60.056278228759766,3650000
2022-04-05,64.0,64.63999938964844,63.40999984741211,63.4900016784668,59.56839370727539,3432500
2022-04-06,63.209999084472656,63.290000915527344,61.290000915527344,61.66999816894531,57.860809326171875,4977000
2022-04-07,61.79999923706055,61.79999923706055,60.029998779296875,61.25,57.46675491333008,4644800
2022-04-08,61.77000045776367,62.279998779296875,61.31999969482422,61.68000030517578,57.87019729614258,3913900
