Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,116.93000030517578,119.05999755859375,116.79000091552734,118.63999938964844,113.83924865722656,1305800
2022-01-04,120.45999908447266,123.26000213623047,120.02999877929688,122.30000305175781,117.35112762451172,2066400
2022-01-05,121.91000366210938,123.75,120.5,120.63999938964844,115.75831604003906,1547300
2022-01-06,122.56999969482422,123.30000305175781,119.77999877929688,122.81999969482422,117.85009002685547,1661700
2022-01-07,122.72000122070312,127.18000030517578,121.86000061035156,125.69000244140625,120.60395812988281,2024700
2022-01-10,126.95999908447266,127.54000091552734,123.58999633789062,127.5199966430664,122.35991668701172,2054600
2022-01-11,127.8499984741211,128.64999389648438,126.45999908447266,128.5800018310547,123.37700653076172,1199900
2022-01-12,129.0,130.1699981689453,127.4000015258789,127.80000305175781,122.62857818603516,1496200
2022-01-13,128.6199951171875,130.80999755859375,128.3800048828125,129.39999389648438,124.16382598876953,2073200
2022-01-14,126.80000305175781,128.4199981689453,125.2699966430664,127.54000091552734,122.37910461425781,2347700
2022-01-18,127.05000305175781,127.22000122070312,122.19999694824219,123.72000122070312,118.71366882324219,2507000
2022-01-19,124.31999969482422,124.52999877929688,118.29000091552734,118.5,113.70490264892578,2915000
2022-01-20,117.7300033569336,120.95999908447266,115.9000015258789,116.80000305175781,112.07369232177734,3616100
2022-01-21,116.51000213623047,117.5999984741211,113.94999694824219,114.44999694824219,109.81878662109375,1958300
2022-01-24,114.55000305175781,115.68000030517578,110.0,115.33999633789062,110.67276763916016,2650600
2022-01-25,113.26000213623047,120.26000213623047,112.91000366210938,118.44000244140625,113.64733123779297,2362100
2022-01-26,118.68000030517578,120.72000122070312,115.58999633789062,117.22000122070312,112.47669982910156,2096500
2022-01-27,118.95999908447266,119.66999816894531,112.81999969482422,113.22000122070312,108.63855743408203,1742500
2022-01-28,112.56999969482422,113.87000274658203,110.45999908447266,113.73999786376953,109.13751220703125,1555600
2022-01-31,112.43000030517578,115.86000061035156,111.73999786376953,115.75,111.0661849975586,1291000
2022-02-01,115.43000030517578,118.30999755859375,115.05999755859375,118.0199966430664,113.24432373046875,1285300
2022-02-02,117.37000274658203,117.97000122070312,115.4000015258789,117.45999908447266,112.70699310302734,1658600
2022-02-03,117.1500015258789,118.5,115.62999725341797,115.94000244140625,111.24850463867188,1344300
2022-02-04,116.30000305175781,118.37999725341797,116.0,117.2300033569336,112.48629760742188,1441900
2022-02-07,117.48999786376953,119.23999786376953,116.6500015258789,118.41999816894531,113.62812805175781,1143500
2022-02-08,119.55999755859375,123.31999969482422,118.80000305175781,122.95999908447266,117.98442077636719,1512800
2022-02-09,123.9000015258789,125.97000122070312,123.02999877929688,124.8499984741211,119.7979507446289,1437100
2022-02-10,124.48999786376953,127.6500015258789,124.0999984741211,124.7699966430664,119.72118377685547,2025700
2022-02-11,123.83999633789062,127.02999877929688,123.12999725341797,124.13999938964844,119.1166763305664,2061500
2022-02-14,125.4800033569336,126.94000244140625,123.26000213623047,124.16000366210938,119.1358642578125,1914000
2022-02-15,125.63999938964844,129.1199951171875,125.37000274658203,127.52999877929688,122.3695068359375,1681100
2022-02-16,125.94999694824219,128.1199951171875,125.94999694824219,126.81999969482422,122.1672134399414,1025600
2022-02-17,125.37000274658203,125.52999877929688,122.58000183105469,123.08000183105469,118.56442260742188,1722000
