Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,62.20000076293945,62.63999938964844,59.31999969482422,59.630001068115234,59.47410202026367,1892100
2022-01-04,60.150001525878906,61.06999969482422,59.72999954223633,60.7400016784668,60.58120346069336,1837800
2022-01-05,60.75,61.349998474121094,59.150001525878906,59.209999084472656,59.05519485473633,2537700
2022-01-06,59.72999954223633,60.5,59.10900115966797,60.29999923706055,60.14234161376953,1367400
2022-01-07,60.33000183105469,60.869998931884766,59.25,59.29999923706055,59.14495849609375,1917900
2022-01-10,58.47999954223633,59.09000015258789,57.959999084472656,58.9900016784668,58.83577346801758,2101600
2022-01-11,59.31999969482422,60.09000015258789,58.380001068115234,59.970001220703125,59.81321334838867,1543500
2022-01-12,60.220001220703125,60.65999984741211,59.79999923706055,59.97999954223633,59.82318878173828,1085800
2022-01-13,59.849998474121094,60.45000076293945,59.30500030517578,59.52000045776367,59.36438751220703,1370600
2022-01-14,58.7599983215332,59.5,58.290000915527344,59.36000061035156,59.204811096191406,1947700
2022-01-18,58.540000915527344,59.119998931884766,58.15999984741211,58.61000061035156,58.45676803588867,1756300
2022-01-19,59.0099983215332,59.43000030517578,58.2599983215332,58.380001068115234,58.22737121582031,1429600
2022-01-20,58.25,59.380001068115234,57.5099983215332,57.650001525878906,57.49927520751953,1650700
2022-01-21,57.150001525878906,57.900001525878906,56.61000061035156,57.27000045776367,57.12027359008789,1983700
2022-01-24,56.2400016784668,57.2599983215332,54.41999816894531,57.15999984741211,57.01055908203125,2971100
2022-01-25,56.209999084472656,56.630001068115234,54.5,55.58000183105469,55.434688568115234,2617300
2022-01-26,56.119998931884766,57.334999084472656,55.33000183105469,55.939998626708984,55.79375076293945,2665300
2022-01-27,56.689998626708984,57.220001220703125,54.61000061035156,54.83000183105469,54.686649322509766,2858800
2022-01-28,54.599998474121094,55.13999938964844,53.334999084472656,55.119998931884766,54.97589111328125,2409000
